,waste,wst_oper,unit,countryID,y2018,y2017,y2016,y2015,y2014,y2013,y2012,y2011,y2010,y2009,y2008,y2007,y2006,y2005,sum_year
9681,TOTAL,RCY_REU,KG_HAB,PL,,5.37,5.04,3.66,3.35,3.41,3.51,3.39,2.31,2.3,0.58,0.4,0.21,,33.529999999999994
9682,TOTAL,RCY_REU,KG_HAB,PT,,5.5,5.54,4.85,4.47,4.14,3.6,4.66,3.75,3.6,3.31,2.25,0.36,0.0,46.03
9683,TOTAL,RCY_REU,KG_HAB,RO,,,1.75,1.36,1.41,1.44,0.97,0.89,1.1,1.51,0.27,0.02,,,10.719999999999999
9684,TOTAL,RCY_REU,KG_HAB,SE,,11.74,13.72,12.29,12.57,15.4,14.93,15.63,14.45,13.89,13.44,13.92,13.51,5.1,170.58999999999997
9685,TOTAL,RCY_REU,KG_HAB,SI,,5.32,5.11,4.4,3.84,2.12,3.65,3.42,3.32,2.71,,,,,33.89
9686,TOTAL,RCY_REU,KG_HAB,SK,,4.86,4.65,3.74,3.8,3.55,3.68,3.79,3.54,3.33,3.08,2.27,1.34,0.48,42.11
9687,TOTAL,RCY_REU,KG_HAB,GB,,10.82,12.08,8.24,6.51,,,,,5.88,5.51,2.46,,,51.5
9754,TOTAL,REU,KG_HAB,AT,,1.11,0.2,0.2,0.15,0.16,0.15,0.11,0.15,0.11,0.15,0.1,0.12,0.05,2.76
9755,TOTAL,REU,KG_HAB,BE,,0.0,0.0,0.31,0.35,0.5,0.37,0.39,0.5,0.26,0.21,0.21,0.19,0.12,3.4099999999999997
9756,TOTAL,REU,KG_HAB,BG,,0.0,0.0,0.0,,0.02,0.04,0.01,0.0,0.0,,,,,0.07
9757,TOTAL,REU,KG_HAB,CY,,0.21,0.29,0.21,0.12,0.11,0.05,0.08,0.03,0.01,,,,,1.1099999999999999
9758,TOTAL,REU,KG_HAB,CZ,,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0
9759,TOTAL,REU,KG_HAB,DE,,0.29,0.13,0.05,0.19,0.17,0.15,0.13,0.11,0.13,0.11,0.08,0.15,,1.6900000000000002
9760,TOTAL,REU,KG_HAB,DK,,0.06,0.06,0.03,0.04,0.04,0.0,0.0,,,,,,,0.22999999999999998
9761,TOTAL,REU,KG_HAB,EE,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,0.0
9762,TOTAL,REU,KG_HAB,GR,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9763,TOTAL,REU,KG_HAB,ES,,0.0,0.0,0.0,0.03,,0.01,0.03,0.02,0.02,,,,,0.11000000000000001
9764,TOTAL,REU,KG_HAB,EU27_2020,,0.11,0.06,0.05,,,,,,,,,,,0.22
9765,TOTAL,REU,KG_HAB,EU28,,0.12,0.09,0.08,,,,,,,,,,,0.29
9766,TOTAL,REU,KG_HAB,FI,,0.5,0.28,0.16,0.13,0.18,0.1,0.04,0.03,0.04,0.07,0.06,0.07,0.01,1.6700000000000004
9767,TOTAL,REU,KG_HAB,FR,,0.12,0.14,0.13,0.13,0.13,0.15,0.21,0.18,0.22,0.12,0.12,0.06,,1.71
9768,TOTAL,REU,KG_HAB,HR,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,0.0
9769,TOTAL,REU,KG_HAB,HU,,0.0,0.0,0.0,,,0.0,0.0,0.01,,,,,,0.01
9770,TOTAL,REU,KG_HAB,IE,,0.2,0.0,0.14,0.08,0.12,0.08,0.12,0.07,0.14,0.09,,,,1.04
9771,TOTAL,REU,KG_HAB,IS,,0.0,0.0,0.0,,0.0,,,0.01,0.0,,,,,0.01
9772,TOTAL,REU,KG_HAB,IT,,,,0.0,,,,,,,,,,,0.0
9773,TOTAL,REU,KG_HAB,LI,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
9774,TOTAL,REU,KG_HAB,LT,,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0
9775,TOTAL,REU,KG_HAB,LU,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,0.0
9776,TOTAL,REU,KG_HAB,LV,,0.0,0.0,0.0,0.03,0.03,0.02,0.08,0.0,0.11,0.07,0.06,,,0.4
9777,TOTAL,REU,KG_HAB,MT,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9778,TOTAL,REU,KG_HAB,NL,,0.0,0.0,0.0,0.0,0.06,0.03,0.1,0.0,0.07,0.0,0.01,0.01,0.02,0.30000000000000004
9779,TOTAL,REU,KG_HAB,NO,,0.3,0.31,0.43,0.21,,0.16,0.28,0.1,0.21,0.28,0.22,0.36,0.27,3.1300000000000003
9780,TOTAL,REU,KG_HAB,PL,,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.01,0.02,0.0,0.0,0.0,,0.19
9781,TOTAL,REU,KG_HAB,PT,,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,,,0.05
9782,TOTAL,REU,KG_HAB,RO,,,0.0,0.0,,,0.0,0.0,,,,,,,0.0
9783,TOTAL,REU,KG_HAB,SE,,0.01,0.01,0.03,0.05,0.03,0.0,0.0,0.02,0.02,,,0.0,0.0,0.16999999999999998
9784,TOTAL,REU,KG_HAB,SI,,0.0,0.0,0.0,,,0.01,0.02,,,,,,,0.03
9785,TOTAL,REU,KG_HAB,SK,,0.0,0.0,0.0,,,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.07
9786,TOTAL,REU,KG_HAB,GB,,0.24,0.34,0.31,0.37,0.42,0.65,0.78,0.62,0.41,0.35,0.12,,,4.61
